yr_modahrmn,message_type,speed,vehicle_state,charging_status,total_volt,total_current,mileage,standard_soc,max_cell_volt,max_volt_cell_id,min_cell_volt,min_cell_volt_id,max_temp,max_temp_probe_id,min_temp,min_temp_probe_id,max_alarm_lvl,gen_alarm_sign,bat_fault_list,isulate_r,dcdc_stat,sing_temp_num,gear,tag
2019/11/8 9:37,REALTIME,0,1,3,304,0,61631,78,3.323,38,0,1,31,12,27,4,1,16384,0,60000,0,28,15,D
2019/11/8 9:37,REALTIME,0,1,3,304,0,61631,78,3.32,44,3.31,25,31,1,27,14,1,16384,0,60000,0,28,15,D
2019/11/8 9:37,REALTIME,0,1,3,304,0.5,61631,78,3.327,37,0,1,31,12,27,4,1,16384,0,60000,0,28,15,D
2019/11/8 9:37,REALTIME,0,1,3,304,0.5,61631,78,3.32,44,3.31,25,31,1,27,14,1,16384,0,60000,0,28,15,D
2019/11/8 10:41,REALTIME,0,2,3,302,0.9,61650,72,3.309,83,3.276,17,31,12,28,4,1,16384,0,60000,0,28,15,D
2019/11/8 10:41,REALTIME,0,2,3,302,0,61650,72,3.309,83,3.276,17,31,12,28,4,1,16384,0,60000,0,28,15,D
2019/11/8 10:41,REALTIME,0,2,3,302,0.9,61650,72,3.31,85,3.27,8,-40,1,-40,1,1,16384,0,60000,0,28,15,D
2019/11/8 10:41,REALTIME,0,2,3,302,0,61650,72,3.3,18,3.27,60,31,1,28,14,1,16384,0,60000,0,28,15,D
2019/11/8 16:19,REALTIME,0,2,3,300,2.5,61780,61,3.28,43,3.26,25,32,1,30,11,1,16384,0,60000,0,28,15,D
2019/11/8 16:19,REALTIME,0,2,3,300,2.5,61780,61,3.283,37,3.268,17,32,1,30,2,1,16384,0,60000,0,28,15,D
2019/11/8 16:19,REALTIME,0,2,3,301,0,61780,61,3.28,44,3.27,25,-40,1,-40,1,1,16384,0,60000,0,28,15,D
2019/11/8 16:19,REALTIME,0,2,3,301,0,61780,61,3.283,37,3.268,17,32,1,30,2,1,16384,0,60000,0,28,15,D
2019/11/8 23:31,REALTIME,0,1,3,26,0,61782,99,3.325,37,3.309,17,30,1,28,6,1,16392,1,60000,0,28,15,UD
2019/11/8 23:31,REALTIME,0,1,3,305,0.1,61782,99,3.325,37,3.309,17,30,1,28,6,1,16384,0,60000,0,28,15,D
2019/11/8 23:31,REALTIME,0,1,3,26,0,61782,99,3.32,43,3.3,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/11/8 23:31,REALTIME,0,1,3,305,4.6,61782,99,3.325,37,3.309,17,30,1,28,6,1,16384,0,1193,1,28,15,D
2019/11/8 23:31,REALTIME,0,1,3,305,0.1,61782,99,3.33,43,3.31,25,30,1,28,14,1,16384,0,60000,0,28,15,D
2019/11/8 23:31,REALTIME,0,1,3,305,4.6,61782,99,3.33,43,3.31,25,30,1,28,14,1,16384,0,1193,1,28,15,D
2019/11/9 0:53,REALTIME,0,1,3,26,0,61782,99,3.329,37,3.313,17,30,12,28,2,1,16392,1,60000,0,28,15,UD
2019/11/9 0:53,REALTIME,0,1,3,305,0.1,61782,99,3.329,37,3.313,17,30,12,28,2,1,16384,0,60000,0,28,15,D
2019/11/9 0:53,REALTIME,0,1,3,26,0,61782,99,3.32,43,3.31,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/11/9 0:53,REALTIME,0,1,3,305,0.1,61782,99,3.33,43,3.31,25,30,1,28,7,1,16384,0,60000,0,28,15,D
2019/11/9 10:54,REALTIME,0,2,3,26,0,61907,65,3.282,37,3.267,17,30,12,26,7,1,16392,1,60000,0,28,15,UD
2019/11/9 10:54,REALTIME,0,2,3,26,0,61907,65,3.28,44,3.26,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/11/9 10:54,REALTIME,0,2,3,300,0,61907,65,3.282,37,3.267,17,30,12,26,7,1,16384,0,60000,0,28,15,D
2019/11/9 10:54,REALTIME,0,2,3,300,0,61907,65,3.28,46,3.27,25,30,1,26,13,1,16384,0,60000,0,28,15,D
2019/11/9 10:55,REALTIME,0,1,4,302,-128.4,61907,65,3.335,38,3.3,92,30,12,26,7,1,16384,0,1191,0,28,15,D
2019/11/9 10:55,REALTIME,0,1,3,65,0,61907,65,3.335,38,3.3,92,30,12,26,7,1,16392,1,60000,0,28,15,UD
2019/11/9 10:55,REALTIME,0,1,4,302,-128.4,61907,65,3.3,46,3.29,25,30,1,26,16,1,16384,0,1191,0,28,15,D
2019/11/9 10:55,REALTIME,0,1,3,65,0,61907,65,3.29,46,3.28,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/11/9 10:55,REALTIME,0,1,3,65,2.5,61907,65,3.335,38,3.3,92,30,12,26,7,1,8,1,1259,1,28,15,U
2019/11/9 10:55,REALTIME,0,1,3,65,2.5,61907,65,3.29,46,3.28,25,29,26,26,16,1,8,1,1259,1,28,15,U
2019/11/9 10:57,REALTIME,0,2,3,26,0,61907,65,3.287,37,3.271,17,30,12,26,7,1,16392,1,60000,0,28,15,UD
2019/11/9 10:57,REALTIME,0,2,3,26,0,61907,65,3.28,43,3.27,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/11/9 10:57,REALTIME,0,2,3,301,0,61907,65,3.287,37,3.271,17,30,12,26,7,1,16384,0,60000,0,28,15,D
2019/11/9 10:57,REALTIME,0,2,3,301,0,61907,65,3.28,44,3.27,25,30,1,26,13,1,16384,0,60000,0,28,15,D
2019/11/9 16:31,REALTIME,0,2,3,0,0,62012,61,3.283,38,3.268,17,32,12,30,2,1,16392,1,60000,0,28,15,UD
2019/11/9 16:31,REALTIME,0,2,3,300,0,62012,61,3.283,38,3.268,17,32,12,30,2,1,16384,0,60000,0,28,15,D
2019/11/9 16:31,REALTIME,0,2,3,0,0,62012,61,3.28,46,3.26,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/11/9 16:31,REALTIME,0,2,3,300,0,62012,61,3.28,46,3.27,25,32,1,30,8,1,16384,0,60000,0,28,15,D
2019/11/9 17:49,REALTIME,0,1,3,159,0,62013,99,3.327,37,3.312,17,31,1,29,2,1,16392,1,60000,0,28,15,UD
2019/11/9 17:49,REALTIME,0,1,3,278,0,62013,99,3.327,37,3.312,17,31,1,29,2,1,16384,0,60000,0,28,15,D
2019/11/9 17:49,REALTIME,0,1,3,159,0,62013,99,3.33,46,3.31,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/11/9 17:49,REALTIME,0,1,3,305,3.5,62013,99,3.327,37,3.312,17,31,1,29,2,1,16384,0,1225,1,28,15,D
2019/11/9 17:49,REALTIME,0,1,3,278,0,62013,99,3.33,46,3.31,25,31,3,25,17,1,16384,0,60000,0,28,15,D
2019/11/9 17:49,REALTIME,0,1,3,305,3.5,62013,99,3.33,43,3.31,25,31,3,29,9,1,16384,0,1225,1,28,15,D
2019/11/9 18:37,REALTIME,0,1,3,126,0,62013,99,3.325,37,3.309,17,31,12,29,2,1,16392,1,60000,0,28,15,UD
2019/11/9 18:38,REALTIME,0,1,3,305,0,62013,99,3.325,37,3.309,17,31,12,29,2,1,16384,0,60000,0,28,15,D
2019/11/9 18:38,REALTIME,0,1,3,126,0,62013,99,3.33,43,3.31,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/11/9 18:38,REALTIME,0,1,3,305,0,62013,99,3.33,43,3.31,25,31,3,29,4,1,16384,0,60000,0,28,15,D
2019/11/9 18:38,REALTIME,0,1,3,305,4.4,62013,99,3.325,37,3.309,17,31,12,29,2,1,16384,0,1226,1,28,15,D
2019/11/9 18:38,REALTIME,0,1,3,305,4.4,62013,99,3.33,43,3.31,25,31,3,29,9,1,16384,0,1226,1,28,15,D
2019/11/29 16:01,REALTIME,0,2,3,104,0,65337,40,3.272,38,3.253,55,28,12,25,7,1,16392,1,60000,0,28,15,UD
2019/11/29 16:01,REALTIME,0,2,3,300,1.1,65337,40,3.272,38,3.253,55,28,12,25,7,1,16384,0,60000,1,28,15,D
2019/11/29 16:01,REALTIME,0,2,3,104,0,65337,40,3.27,46,3.25,60,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/11/29 16:01,REALTIME,0,2,3,300,1.1,65337,40,3.27,44,3.25,60,28,1,25,16,1,16384,0,60000,1,28,15,D
2019/11/29 21:18,REALTIME,0,1,3,26,0,65419,77,3.324,37,3.309,17,30,12,26,4,1,16392,1,60000,0,28,15,UD
2019/11/29 21:19,REALTIME,0,1,3,198,0,65419,77,3.324,37,3.309,17,30,12,26,4,1,16384,0,60000,0,28,15,D
2019/11/29 21:19,REALTIME,0,1,3,26,0,65419,77,3.32,46,3.31,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/11/29 21:19,REALTIME,0,1,3,198,0,65419,77,3.32,46,3.31,25,30,28,26,13,1,16384,0,60000,0,28,15,D
2019/11/30 4:06,REALTIME,0,2,3,298,1.1,61482,36,3.258,38,3.237,55,27,12,23,4,1,16384,0,60000,0,28,15,D
2019/11/30 4:06,REALTIME,0,2,3,26,0,61482,36,3.258,38,3.237,55,27,12,23,4,1,16392,1,60000,1,28,15,UD
2019/11/30 4:06,REALTIME,0,2,3,298,1.1,61482,36,3.26,44,3.24,60,-40,1,-40,1,1,16384,0,60000,0,28,15,D
2019/11/30 4:06,REALTIME,0,2,3,26,0,61482,36,3.26,44,3.24,60,27,1,23,13,1,16392,1,60000,1,28,15,UD
2019/11/30 15:50,REALTIME,0,1,3,300,0.5,61677,50,3.274,37,0,1,29,20,-40,1,1,16384,0,60000,0,28,15,D
2019/11/30 15:50,REALTIME,0,1,3,163,0,61677,50,3.274,37,0,1,29,12,27,2,1,16392,1,60000,0,28,15,UD
2019/11/30 15:50,REALTIME,0,1,3,163,0,61677,50,3.28,43,3.26,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/11/30 15:50,REALTIME,0,1,3,300,0.5,61677,50,3.28,43,3.26,25,29,28,25,10,1,16384,0,60000,0,28,15,D
2019/11/30 15:50,REALTIME,0,1,3,300,2.1,61677,50,3.28,39,0,1,29,20,-40,1,1,16384,0,1353,1,28,15,D
2019/11/30 15:50,REALTIME,0,1,3,300,2.1,61677,50,3.28,46,3.26,25,29,1,27,8,1,16384,0,1353,1,28,15,D
2019/11/30 16:00,REALTIME,0,2,3,0,0,61680,50,3.285,37,3.268,17,29,12,27,2,1,16392,1,60000,0,28,15,UD
2019/11/30 16:00,REALTIME,0,2,3,0,0,61680,50,3.285,37,3.268,17,29,12,27,2,1,16392,1,60000,0,28,15,UD
2019/11/30 16:00,REALTIME,0,2,3,0,0,61680,50,3.28,43,3.26,61,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/11/30 16:00,REALTIME,0,2,3,130,0.1,61680,50,3.285,37,3.268,17,29,12,27,2,1,8,1,60000,1,28,15,U
2019/11/30 16:00,REALTIME,0,2,3,0,0,61680,50,3.28,46,3.27,1,29,28,25,20,1,16392,1,60000,0,28,15,UD
2019/11/30 16:00,REALTIME,0,2,3,130,0.1,61680,50,3.28,46,3.27,25,29,1,25,20,1,8,1,60000,1,28,15,U
2019/11/30 23:15,REALTIME,0,1,3,91,0,61821,63,3.28,46,3.26,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/11/30 23:15,REALTIME,0,1,3,300,0.3,61821,63,3.28,45,3.26,25,31,1,25,7,1,16384,0,60000,1,28,15,D
2019/11/30 23:15,REALTIME,0,1,3,91,0,61821,63,3.281,37,3.265,17,31,12,27,4,1,16392,1,60000,0,28,15,UD
2019/11/30 23:15,REALTIME,0,1,3,300,0.3,61821,63,3.281,37,3.265,17,31,12,27,4,1,16384,0,60000,1,28,15,D
2019/12/1 3:47,REALTIME,0,2,3,0,0,61917,38,3.27,38,3.249,55,28,12,24,4,1,16392,1,60000,0,28,15,UD
2019/12/1 3:47,REALTIME,0,2,3,0,0,61917,38,3.27,44,3.24,60,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/12/1 3:47,REALTIME,0,2,3,163,0.6,61917,38,3.27,38,3.249,55,28,12,24,4,1,16392,1,60000,0,28,15,UD
2019/12/1 3:47,REALTIME,0,2,3,163,0.6,61917,38,3.27,44,3.25,60,28,25,24,13,1,16392,1,60000,0,28,15,UD
2019/12/1 6:31,REALTIME,0,1,3,0,0,61921,99,3.32,43,3.3,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/12/1 6:31,REALTIME,0,1,3,304,0,61921,99,3.32,43,3.31,25,30,1,27,13,1,16384,0,60000,0,28,15,D
2019/12/1 6:31,REALTIME,0,1,3,0,0,61921,99,3.321,37,3.306,17,30,12,27,4,1,16392,1,60000,0,28,15,UD
2019/12/1 6:31,REALTIME,0,1,3,304,0,61921,99,3.321,37,3.306,17,30,12,27,4,1,16384,0,60000,0,28,15,D
2019/12/1 6:31,REALTIME,0,1,3,304,0.1,61921,99,3.32,43,3.31,61,30,1,27,13,1,16384,0,60000,1,28,15,D
2019/12/1 6:31,REALTIME,0,1,3,304,0.1,61921,99,3.321,37,3.306,17,30,12,27,4,1,16384,0,60000,1,28,15,D
2019/12/1 11:41,REALTIME,0,1,3,301,1.1,62040,70,3.3,38,3.27,25,-40,1,-40,1,1,16384,0,60000,0,28,15,D
2019/12/1 11:41,REALTIME,0,1,3,301,1.1,62040,70,3.297,83,3.271,17,30,12,26,4,1,16384,0,60000,0,28,15,D
2019/12/1 11:41,REALTIME,0,1,3,301,0,62040,70,3.3,85,3.27,25,29,4,26,13,1,16384,0,60000,0,28,15,D
2019/12/1 11:41,REALTIME,0,1,3,301,0,62040,70,3.297,83,3.271,17,30,12,26,4,1,16384,0,60000,0,28,15,D
2019/12/1 15:57,REALTIME,0,2,3,144,0,62111,53,3.28,43,3.26,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/12/1 15:57,REALTIME,0,2,3,144,0,62111,53,3.278,37,3.262,17,30,12,28,2,1,16392,1,60000,0,28,15,UD
2019/12/1 15:57,REALTIME,0,2,3,300,0.5,62111,53,3.28,43,3.26,25,30,1,28,7,1,16384,0,60000,0,28,15,D
2019/12/1 15:58,REALTIME,0,2,3,300,1,62111,53,3.28,46,3.27,25,30,1,28,7,1,16384,0,60000,1,28,15,D
2019/12/1 15:58,REALTIME,0,2,3,300,0.5,62111,53,3.278,37,3.262,17,30,12,28,2,1,16384,0,60000,0,28,15,D
2019/12/1 15:58,REALTIME,0,2,3,300,1,62111,53,3.278,37,3.262,17,30,12,28,2,1,16384,0,60000,1,28,15,D
2019/12/1 21:59,REALTIME,0,1,3,229,0,62242,66,3.28,45,3.27,25,-40,1,-40,1,1,16384,0,60000,0,28,15,D
2019/12/1 21:59,REALTIME,0,1,3,229,0,62242,66,3.286,38,3.27,17,32,12,28,4,1,16384,0,60000,0,28,15,D
2019/12/1 21:59,REALTIME,0,1,3,262,0.5,62242,66,3.28,44,3.27,25,32,1,28,14,1,16384,0,60000,0,28,15,D
2019/12/1 21:59,REALTIME,0,1,3,262,0.5,62242,66,3.286,38,3.27,17,32,12,28,4,1,16384,0,60000,0,28,15,D
2019/12/2 3:21,REALTIME,0,2,3,290,1,62456,6,3.18,44,2.98,60,30,1,26,14,1,16384,0,1142,0,28,15,D
2019/12/2 3:21,REALTIME,0,2,3,290,1,62456,6,3.18,38,2.98,55,30,3,26,4,1,16384,0,1142,0,28,15,D
2019/12/2 3:21,REALTIME,0,2,3,221,0,62456,6,3.18,44,2.98,60,-40,1,-40,1,1,16384,0,60000,0,28,15,D
2019/12/2 3:21,REALTIME,0,2,3,221,0,62456,6,3.18,38,2.98,55,30,3,26,4,1,16384,0,60000,0,28,15,D
2019/12/2 15:41,REALTIME,0,1,3,300,0.6,62662,48,3.28,43,3.26,61,27,1,23,13,1,16384,0,1208,0,28,15,D
2019/12/2 15:41,REALTIME,0,1,3,300,0.6,62662,48,3.282,37,3.267,17,27,12,23,4,1,16384,0,1208,0,28,15,D
2019/12/2 15:41,REALTIME,0,1,3,300,0.6,62662,48,3.28,43,3.26,1,-40,1,-40,1,1,16384,0,60000,0,28,15,D
2019/12/2 15:41,REALTIME,0,1,3,300,0.6,62662,48,3.282,37,3.267,17,27,12,23,4,1,16384,0,60000,0,28,15,D
2019/12/2 15:42,REALTIME,0,2,3,300,0.8,62662,48,3.28,46,3.26,25,27,1,23,13,1,16384,0,1208,0,28,15,D
2019/12/2 15:42,REALTIME,0,2,3,300,0.8,62662,48,3.282,37,3.267,17,27,12,23,4,1,16384,0,1208,0,28,15,D
2019/12/2 15:42,REALTIME,0,2,3,163,0,62662,48,3.28,46,3.26,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/12/2 15:42,REALTIME,0,2,3,163,0,62662,48,3.282,37,3.267,17,27,12,23,4,1,16392,1,60000,0,28,15,UD
2019/12/3 4:21,REALTIME,0,2,3,161,0,62923,27,3.25,44,3.22,60,25,17,20,13,1,16392,1,60000,0,28,15,UD
2019/12/3 4:21,REALTIME,0,2,3,161,0,62923,27,3.25,38,3.223,55,25,12,20,4,1,16392,1,60000,0,28,15,UD
2019/12/3 4:21,REALTIME,0,2,3,297,0.2,62923,27,3.25,38,3.223,55,25,12,20,4,1,16384,0,60000,1,28,15,D
2019/12/3 4:21,REALTIME,0,2,3,297,0.2,62923,27,3.25,44,3.22,60,25,1,20,13,1,16384,0,60000,1,28,15,D
2019/12/3 15:49,REALTIME,0,2,3,98,0,63137,46,3.28,46,3.26,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/12/3 15:49,REALTIME,0,2,3,98,0,63137,46,3.281,37,3.265,57,26,12,23,4,1,16392,1,60000,0,28,15,UD
2019/12/3 15:49,REALTIME,0,2,3,300,0,63137,46,3.281,37,3.265,57,26,12,23,4,1,16384,0,60000,1,28,15,D
2019/12/3 15:49,REALTIME,0,2,3,300,0,63137,46,3.28,46,3.26,61,25,17,23,13,1,16384,0,60000,1,28,15,D
2019/12/4 3:10,REALTIME,0,1,3,298,0,63382,28,3.25,44,3.22,60,26,1,22,14,1,16384,0,60000,0,28,15,D
2019/12/4 3:10,REALTIME,0,1,3,298,0,63382,28,3.246,38,3.222,55,26,8,22,4,1,16384,0,60000,0,28,15,D
2019/12/4 3:10,REALTIME,0,1,3,298,0,63382,28,3.246,38,3.222,55,26,8,22,4,1,16384,0,60000,1,28,15,D
2019/12/4 3:10,REALTIME,0,1,3,298,0,63382,28,3.25,44,3.22,60,26,1,22,14,1,16384,0,60000,1,28,15,D
2019/12/4 3:10,REALTIME,0,1,3,297,2.2,63382,28,3.25,44,3.22,60,26,1,22,14,1,16384,0,1175,1,28,15,D
2019/12/4 3:10,REALTIME,0,1,3,297,2.2,63382,28,3.246,38,3.222,55,26,8,22,4,1,16384,0,1175,1,28,15,D
2019/12/4 3:55,REALTIME,0,2,3,25,0,63390,26,3.244,38,3.213,55,26,12,22,4,1,16392,1,60000,0,28,15,UD
2019/12/4 3:55,REALTIME,0,2,3,25,0,63390,26,3.24,44,3.21,60,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/12/4 3:55,REALTIME,0,2,3,297,0,63390,26,3.24,44,3.21,60,26,1,22,14,1,16384,0,60000,1,28,15,D
2019/12/4 3:55,REALTIME,0,2,3,297,0,63390,26,3.244,38,3.213,55,26,12,22,4,1,16384,0,60000,1,28,15,D
2019/12/4 11:27,REALTIME,0,1,3,301,0,63498,69,3.3,38,3.27,25,27,1,24,14,1,16384,0,60000,0,28,15,D
2019/12/4 11:27,REALTIME,0,1,3,301,0,63498,69,3.298,83,3.271,17,28,21,24,4,1,16384,0,60000,0,28,15,D
2019/12/4 11:27,REALTIME,0,1,3,301,0,63498,69,3.3,85,3.27,25,27,1,24,14,1,16384,0,60000,0,28,15,D
2019/12/4 11:27,REALTIME,0,1,3,301,0,63498,69,3.298,83,3.271,17,28,21,24,4,1,16384,0,60000,0,28,15,D
2019/12/4 11:27,REALTIME,0,1,3,301,1.6,63498,69,3.3,85,3.27,25,27,1,24,14,1,16384,0,1175,1,28,15,D
2019/12/4 11:27,REALTIME,0,1,3,301,1.6,63498,69,3.298,83,3.271,17,28,21,24,4,1,16384,0,1175,1,28,15,D
2019/12/4 19:06,REALTIME,0,1,3,26,0,63581,98,3.321,37,3.304,17,29,12,26,6,1,16392,1,60000,0,28,15,UD
2019/12/4 19:06,REALTIME,0,1,3,26,0,63581,98,3.33,43,3.31,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2019/12/4 19:06,REALTIME,0,1,3,305,0.6,63581,98,3.33,43,3.31,61,29,1,26,14,1,16384,0,60000,0,28,15,D
2019/12/4 19:06,REALTIME,0,1,3,305,0.6,63581,98,3.321,37,3.304,17,29,12,26,6,1,16384,0,60000,0,28,15,D
2019/12/4 19:06,REALTIME,0,1,3,305,3.3,63581,98,3.321,37,3.304,17,29,12,26,6,1,16384,0,1298,1,28,15,D
2019/12/4 19:06,REALTIME,0,1,3,305,3.3,63581,98,3.33,43,3.31,25,29,1,26,14,1,16384,0,1298,1,28,15,D
2020/1/11 3:54,REALTIME,0,2,3,218,0,30793,24,3.23,44,3.19,60,30,1,26,14,1,16384,0,60000,0,28,15,D
2020/1/11 3:54,REALTIME,0,2,3,296,0.7,30793,24,3.23,44,3.2,60,30,1,26,14,1,16384,0,60000,1,28,15,D
2020/1/11 11:53,REALTIME,0,2,3,275,0,30945,63,3.28,82,3.27,61,-40,1,-40,1,1,16384,0,60000,0,28,15,D
2020/1/11 11:53,REALTIME,0,2,3,275,0,30945,63,3.287,37,0,1,30,17,-40,3,1,16384,0,60000,0,28,15,D
2020/1/11 11:53,REALTIME,0,2,3,301,0,30945,63,3.28,46,3.27,25,30,1,25,4,1,16384,0,60000,1,28,15,D
2020/1/11 11:53,REALTIME,0,2,3,301,0,30945,63,3.287,37,0,1,30,17,-40,12,1,16384,0,60000,1,28,15,D
2020/1/11 16:15,REALTIME,0,2,3,0,0,31020,57,3.28,45,3.27,61,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2020/1/11 16:15,REALTIME,0,2,3,0,0,31020,57,3.286,37,3.27,57,30,12,28,2,1,16392,1,60000,0,28,15,UD
2020/1/11 16:15,REALTIME,0,2,3,301,0.1,31020,57,3.286,37,3.27,57,30,12,28,2,1,16384,0,60000,0,28,15,D
2020/1/11 16:15,REALTIME,0,2,3,301,0.1,31020,57,3.28,46,3.28,50,30,1,28,11,1,16384,0,60000,0,28,15,D
2020/1/12 11:14,REALTIME,0,2,3,65,0,31384,68,3.288,83,3.268,17,27,12,23,7,1,16392,1,60000,0,28,15,UD
2020/1/12 11:14,REALTIME,0,2,3,301,0.5,31384,68,3.288,83,3.268,17,27,12,23,7,1,16384,0,60000,1,28,15,D
2020/1/12 16:14,REALTIME,0,2,3,300,0.7,31483,53,3.283,37,3.267,57,28,12,24,4,1,16384,0,60000,0,28,15,D
2020/1/12 16:14,REALTIME,0,2,3,196,0,31483,53,3.283,37,3.267,57,28,12,24,4,1,16384,0,60000,0,28,15,D
2020/1/12 16:14,REALTIME,0,2,3,26,0,31483,53,3.283,37,3.267,57,28,12,24,4,1,16392,1,60000,0,28,15,UD
2020/1/12 16:14,REALTIME,0,2,3,300,0,31483,53,3.283,37,3.267,57,28,12,24,4,1,16384,0,60000,1,28,15,D
2020/1/13 15:30,REALTIME,0,1,3,300,0,31918,48,3.276,37,3.261,57,28,12,25,4,1,16384,0,60000,0,28,15,D
2020/1/13 15:30,REALTIME,0,1,3,300,0,31918,48,3.27,46,3.26,25,-40,1,-40,1,1,16384,0,60000,0,28,15,D
2020/1/13 15:30,REALTIME,0,1,3,300,1.4,31918,48,3.276,37,3.261,57,28,12,25,4,1,16384,0,60000,1,28,15,D
2020/1/13 16:02,REALTIME,0,2,3,104,0,31927,46,3.281,37,3.265,57,28,12,25,4,1,16392,1,60000,0,28,15,UD
2020/1/13 16:02,REALTIME,0,2,3,300,0,31927,46,3.281,37,0,1,28,17,-40,1,1,16384,0,60000,1,28,15,D
2020/1/13 16:02,REALTIME,0,2,3,104,0,31927,46,3.28,43,3.26,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2020/1/13 16:02,REALTIME,0,2,3,300,0,31927,46,3.28,43,3.26,25,28,25,25,1,1,16384,0,60000,1,28,15,D
2020/1/14 3:08,REALTIME,0,1,3,299,1.5,32151,38,3.267,42,3.247,55,27,12,23,4,1,16384,0,1259,0,28,15,D
2020/1/14 3:08,REALTIME,0,1,3,299,1.5,32151,38,3.26,44,3.24,60,27,1,23,13,1,16384,0,1259,0,28,15,D
2020/1/14 3:08,REALTIME,0,1,3,299,0,32151,38,3.267,42,3.247,55,27,12,23,4,1,16384,0,60000,0,28,15,D
2020/1/14 3:08,REALTIME,0,1,3,299,0,32151,38,3.26,16,3.24,60,-40,1,-40,1,1,16384,0,60000,0,28,15,D
2020/1/14 15:56,REALTIME,0,2,3,301,0,32379,54,3.286,37,3.27,57,30,12,26,7,1,16384,0,60000,0,28,15,D
2020/1/14 15:56,REALTIME,0,2,3,301,0,32379,54,3.28,45,3.27,25,-40,1,-40,1,1,16384,0,60000,0,28,15,D
2020/1/14 15:56,REALTIME,0,2,3,301,0.8,32379,54,3.286,37,3.27,57,30,12,26,7,1,16384,0,60000,1,28,15,D
2020/1/14 15:56,REALTIME,0,2,3,301,0.8,32379,54,3.28,43,3.27,25,29,1,26,13,1,16384,0,60000,1,28,15,D
2020/1/14 22:16,REALTIME,0,1,3,0,0,32528,61,3.288,38,3.264,1,30,12,26,4,1,16392,1,60000,0,28,15,UD
2020/1/14 22:16,REALTIME,0,1,3,0,0,32528,61,3.28,45,3.27,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2020/1/14 22:16,REALTIME,0,1,3,301,0,32528,61,3.288,38,3.264,1,30,12,26,4,1,16384,0,60000,0,28,15,D
2020/1/14 22:16,REALTIME,0,1,3,301,0.7,32528,61,3.288,38,3.264,1,30,12,26,4,1,16384,0,60000,1,28,15,D
2020/1/14 22:16,REALTIME,0,1,3,301,0,32528,61,3.28,46,3.27,25,30,1,26,14,1,16384,0,60000,0,28,15,D
2020/1/14 22:16,REALTIME,0,1,3,301,0.7,32528,61,3.28,46,3.27,25,30,1,26,14,1,16384,0,60000,1,28,15,D
2020/1/15 3:56,REALTIME,0,2,3,64,0,32668,24,3.232,38,3.19,55,29,12,25,4,1,16392,1,60000,0,28,15,UD
2020/1/15 3:56,REALTIME,0,2,3,257,0,32668,24,3.232,38,3.19,55,29,12,25,4,1,16384,0,60000,0,28,15,D
2020/1/15 3:56,REALTIME,0,2,3,64,0,32668,24,3.23,44,3.19,60,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2020/1/15 3:56,REALTIME,0,2,3,257,0,32668,24,3.23,44,3.19,60,28,21,25,10,1,16384,0,60000,0,28,15,D
2020/1/15 12:32,REALTIME,0,2,3,300,0.4,16442,59,3.283,37,3.268,17,29,12,26,4,1,16384,0,1243,0,28,15,D
2020/1/15 12:32,REALTIME,0,2,3,300,0.4,16442,59,3.28,46,3.26,25,29,1,26,14,1,16384,0,1243,0,28,15,D
2020/1/15 12:32,REALTIME,0,2,3,98,0,16442,59,3.283,37,3.268,17,29,12,26,4,1,16392,1,60000,0,28,15,UD
2020/1/15 12:32,REALTIME,0,2,3,98,0,16442,59,3.28,46,3.27,25,-40,1,-40,1,1,16392,1,60000,0,28,15,UD
2020/1/15 12:35,REALTIME,0,2,3,301,0,16442,59,3.287,37,0,1,29,18,-40,1,1,16384,0,60000,0,28,15,D
2020/1/15 12:35,REALTIME,0,2,3,301,0,16442,59,3.28,46,3.27,25,-40,1,-40,1,1,16384,0,60000,0,28,15,D
